teamId,teamName,有效投篮命中率,篮下比重,篮下命中率,中距离比重,中距离命中率,三分比重,三分命中率,对手有效命中率,对手篮下比重,对手篮下命中率,对手中距离比重,对手中距离命中率,对手三分比重,对手三分命中率,篮下近距离比重,短中距离命中率,远中距离比重,长中距离命中率,底角三分比重,底角三分命中率,侧翼三分比重,非底角三分命中率,对手近距离比重,对手近距离命中率,对手远中距离比重,对手远中距离命中率,对手底角三分比重,对手底角三分命中率,对手侧翼三分比重,对手侧翼三分命中率,teamTotalNum,leagueEventId,leagueEvent,seasonId,season,year,出场次数,wins,losses,teamEfgPctRank,teamPctRfgaRank,teamRfgPctRank,teamPctMfgaRank,teamMfgPctRank,teamPctThfgaRank,teamThfgPctRank,oppEfgPctRank,oppPctRfgaRank,oppRfgPctRank,oppPctMfgaRank,oppMfgPctRank,oppPctThfgaRank,oppThfgPctRank,teamPctSmfgaRank,teamSmfgPctRank,teamPctLmfgaRank,teamLmfgPctRank,teamPctCornerThfgaRank,teamCornerThfgPctRank,teamPctNonCornerThfgaRank,teamNonCornerThfgPctRank,oppPctSmfgaRank,oppSmfgPctRank,oppPctLmfgaRank,oppLmfgPctRank,oppPctCornerThfgaRank,oppCornerThfgPctRank,oppPctNonCornerThfgaRank,oppNonCornerThfgPctRank
1003320449,北京大学,0.466119,0.176591,0.523256,0.147844,0.194444,0.268994,0.259542,0.380723,0.101205,0.5,0.243373,0.287129,0.361446,0.266667,0.123203,0.133333,0.024641,0.5,0.020534,0.2,0.088296,0.232558,0.146988,0.360656,0.096386,0.175,0.048193,0.35,0.13012,0.222222,24,20005,CUBAL一级联赛,200069,2022-23,2022,7,6,1,7,3,10,6,15,21,9,5,12,12,23,17,16,17,4,15,12,3,11,7,10,7,22,20,23,11,21,22,20,18
1003320449,北京大学,0.503378,0.411411,0.640511,0.304805,0.376847,0.283784,0.293651,0.367944,0.237903,0.508475,0.385081,0.295812,0.377016,0.235294,0.247748,0.384848,0.057057,0.342105,0.037538,0.3,0.246246,0.292683,0.27621,0.313869,0.108871,0.25,0.061492,0.245902,0.315524,0.233227,63,20005,CUBAL一级联赛,200267,2023-24,2023,18,16,2,3,4,9,44,4,54,9,9,3,10,55,25,49,18,31,4,54,11,48,14,53,8,49,30,55,17,35,28,52,21
1003320449,北京大学,0.55145,0.425414,0.673701,0.267956,0.435567,0.305939,0.322799,0.372298,0.244195,0.501639,0.339472,0.268868,0.416333,0.253846,0.199586,0.453287,0.043508,0.301587,0.044199,0.34375,0.234116,0.312684,0.202562,0.264822,0.101681,0.267717,0.060849,0.276316,0.315452,0.258883,74,20005,CUBAL一级联赛,200406,2024-25,2024,20,18,2,2,15,3,39,1,52,4,11,4,18,64,14,69,32,32,1,67,29,41,14,57,6,52,12,69,28,52,32,58,45
