teamId,teamName,有效投篮命中率,篮下比重,篮下命中率,中距离比重,中距离命中率,三分比重,三分命中率,对手有效命中率,对手篮下比重,对手篮下命中率,对手中距离比重,对手中距离命中率,对手三分比重,对手三分命中率,篮下近距离比重,短中距离命中率,远中距离比重,长中距离命中率,底角三分比重,底角三分命中率,侧翼三分比重,非底角三分命中率,对手近距离比重,对手近距离命中率,对手远中距离比重,对手远中距离命中率,对手底角三分比重,对手底角三分命中率,对手侧翼三分比重,对手侧翼三分命中率,leagueEventId,leagueEvent,seasonId,season,year,playerId,playerName,playerEnName,number,age,sex,position,height,weight,positionCn,上场时间(分钟),上场时间(秒),onOff,球队比赛场次,球队eFG%百分位,球队篮下出手占比百分位排名,球队篮下命中率百分位排名,球队中距离出手占比百分位排名,球队中距离命中率百分位排名,球队三分出手占比百分位排名,球队三分命中率百分位排名,对手eFG%百分位,对手篮下出手占比百分位排名,对手篮下命中率百分位排名,对手中距离出手占比百分位排名,对手中距离命中率百分位排名,对手三分出手占比百分位排名,对手三分命中率百分位排名,_period
1003320449,北京大学,0.010654,0.020185,0.066705,0.015779,-0.03953,-0.035963,-0.021436,0.050699,-0.003821,0.190217,0.035432,0.038599,-0.031611,-0.00602,,,,,,,,,,,,,,,,,20005,CUBAL一级联赛,200406,2024-25,2024,32013,王雨桐,,,20,,,,,,725,,差值,,56.45,59.46,74.79,58.31,33.24,31.66,37.54,17.62,51.58,2.72,26.5,32.09,72.92,54.58,CUBAL一级联赛 2024
1003320449,北京大学,0.541667,0.434109,0.6875,0.27907,0.402778,0.286822,0.304054,0.408602,0.24086,0.625,0.35914,0.287425,0.4,0.258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32013,王雨桐,,,20,,,,,,293.2,17592,不在场,,86.09,63.08,84.6,55.3,79.3,30.3,69.21,51.32,84.6,27.65,22.19,52.15,26.82,48.68,CUBAL一级联赛 2024
1003320449,北京大学,0.531013,0.413924,0.620795,0.263291,0.442308,0.322785,0.32549,0.357903,0.244681,0.434783,0.323708,0.248826,0.431611,0.264085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32013,王雨桐,,,20,,,,,,431.8,25908,在场,,84.44,57.95,71.52,48.01,85.76,42.22,74.83,72.85,84.11,75.17,30.3,68.87,16.72,46.19,CUBAL一级联赛 2024
1003320449,北京大学,-0.018318,0.020909,0.008651,-0.043943,-0.105479,0.023034,0.003462,0.034122,0.042583,0.043907,-0.014466,-0.048549,-0.028116,0.052739,,,,,,,,,,,,,,,,,20005,CUBAL一级联赛,200406,2024-25,2024,32012,李若莹,,,21,,,,,,725,,差值,,37.68,60.03,51.72,26.5,10.74,64.33,51.43,27.79,23.5,32.81,61.46,69.05,71.2,25.21,CUBAL一级联赛 2024
1003320449,北京大学,0.546443,0.409091,0.642512,0.296443,0.486667,0.294466,0.315436,0.357809,0.216783,0.483871,0.347319,0.295302,0.435897,0.229947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32012,李若莹,,,21,,,,,,280.9,16855,在场,,87.09,55.96,76.99,60.43,91.23,32.28,72.68,72.85,87.42,64.24,24.01,50,15.56,59.6,CUBAL一级联赛 2024
1003320449,北京大学,0.528125,0.43,0.651163,0.2525,0.381188,0.3175,0.318898,0.391931,0.259366,0.527778,0.332853,0.246753,0.407781,0.282686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32012,李若莹,,,21,,,,,,444.1,26645,不在场,,83.77,62.42,79.14,44.54,73.18,40.4,73.34,59.44,81.62,51.66,28.81,68.87,24.01,38.25,CUBAL一级联赛 2024
1003320449,北京大学,-0.031984,-0.027079,-0.060086,0.016811,-0.003565,0.010267,-0.000768,0.074291,0.003852,0.130622,0.013329,0.057283,-0.01718,0.038833,,,,,,,,,,,,,,,,,20005,CUBAL一级联赛,200406,2024-25,2024,32006,李美潼,,,22,,,,,,725.1,,差值,,27.94,34.24,25.5,59.46,47.99,56.88,48.28,10.89,46.85,9.03,41.83,26.22,65.04,32.52,CUBAL一级联赛 2024
1003320449,北京大学,0.517736,0.407095,0.614108,0.278716,0.424242,0.314189,0.317204,0.418919,0.245174,0.582677,0.34556,0.296089,0.409266,0.283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32006,李美潼,,,22,,,,,,328.1,19683,不在场,,80.96,55.96,69.87,55.3,82.78,38.74,73.18,47.35,84.11,37.75,25,50,23.51,38.25,CUBAL一级联赛 2024
1003320449,北京大学,0.54972,0.434174,0.674194,0.261905,0.427807,0.303922,0.317972,0.344628,0.241322,0.452055,0.332231,0.238806,0.426446,0.244186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32006,李美潼,,,22,,,,,,397,23817,在场,,88.74,63.08,82.45,47.68,82.78,35.43,73.18,77.48,84.6,71.85,28.81,69.37,17.88,53.81,CUBAL一级联赛 2024
1003320449,北京大学,-0.020576,0.015339,0.027864,0.049509,-0.028084,-0.064847,-0.053097,0.051116,-0.005399,0.164887,0.025745,0.06741,-0.020346,-0.012151,,,,,,,,,,,,,,,,,20005,CUBAL一级联赛,200406,2024-25,2024,32005,王家绘,,,22,,,,,,725,,差值,,36.25,56.59,60.89,78.51,38.25,20.06,23.35,17.48,53.3,4.73,33.09,23.93,67.77,57.59,CUBAL一级联赛 2024
