teamId,teamName,teamLogo,节奏,调整净效率,净效率,百回合得分,百回合失分,回合数,有效投篮命中率,失误率(球队),进攻篮板率(球队),罚球率,对手有效命中率,对手失误率,对手进攻篮板率,对手罚球率,leagueEventId,leagueEvent,seasonId,season,year,playerId,playerName,playerEnName,number,age,sex,position,height,weight,positionCn,上场时间(秒),上场时间(分钟),adjNetRatingPctile,净效率百分位,进攻效率百分位,球队eFG%百分位,球队失误率百分位,球队进攻篮板率百分位,罚球率百分位,防守效率百分位,对手eFG%百分位,对手失误率百分位,对手进攻篮板率百分位,对手罚球率百分位,onOff,_period
1003320449,北京大学,,91.6,,36.95,115.11,78.16,235.423381,0.504386,0.176424,0.453125,0.179825,0.402778,0.280979,0.239669,0.216667,20005,CUBAL一级联赛,200406,2024-25,2024,80548,罗巧梅,,,21,,,,,,7396,123.3,,80.96,84.44,78.64,78.97,79.8,70.86,65.07,54.3,71.69,83.11,16.72,不在场,CUBAL一级联赛 2024
1003320449,北京大学,,94.3,,43.75,115.51,71.76,1181.695863,0.541744,0.212425,0.434256,0.182746,0.374337,0.26506,0.244048,0.150583,20005,CUBAL一级联赛,200406,2024-25,2024,80548,罗巧梅,,,21,,,,,,36104,601.7,,82.78,84.93,86.26,60.43,75.33,72.02,74.17,65.4,66.72,82.28,43.21,在场,CUBAL一级联赛 2024
1003320449,北京大学,,,,6.11,1.57,-4.54,,0.003285,-0.034866,-0.068876,0.017584,-0.037785,0.022663,0.026429,0.062941,20005,CUBAL一级联赛,200406,2024-25,2024,80546,陈怡静,,,21,,,,,,12211,203.5,,59.17,51.72,51.58,74.21,14.33,59.03,61.89,71.06,66.05,34.24,11.32,差值,CUBAL一级联赛 2024
1003320449,北京大学,,94.4,,40.93,115,74.07,1026.110884,0.534319,0.216117,0.456311,0.177402,0.388956,0.261463,0.236014,0.144417,20005,CUBAL一级联赛,200406,2024-25,2024,80546,陈怡静,,,21,,,,,,31289,521.5,,82.45,84.44,84.93,58.44,80.63,70.03,71.19,60.26,64.9,83.61,45.03,在场,CUBAL一级联赛 2024
1003320449,北京大学,,92.3,,47.04,116.57,69.53,391.196644,0.537604,0.181251,0.387435,0.194986,0.351171,0.284126,0.262443,0.207358,20005,CUBAL一级联赛,200406,2024-25,2024,80546,陈怡静,,,21,,,,,,12211,203.5,,83.77,85.43,85.1,77.81,62.42,75.5,76.99,75.5,72.35,77.48,19.87,不在场,CUBAL一级联赛 2024
1003320449,北京大学,,,,11.47,7.4,-4.07,,0.05693,0.015052,0.047908,-0.040602,-0.044586,-0.042667,-0.02717,0.013612,20005,CUBAL一级联赛,200406,2024-25,2024,76061,赵婧涵,,,18,,,,,,14869,247.8,,68.34,70.77,81.38,37.39,76.07,24.64,60.17,74.93,21.2,63.18,41.98,差值,CUBAL一级联赛 2024
1003320449,北京大学,,94.9,,38.79,112.98,74.19,943.495956,0.516129,0.201529,0.42268,0.195853,0.394062,0.282144,0.253521,0.156545,20005,CUBAL一级联赛,200406,2024-25,2024,76061,赵婧涵,,,18,,,,,,28631,477.2,,81.95,83.28,80.79,66.72,73.34,75.66,71.19,58.44,71.85,79.64,40.73,在场,CUBAL一级联赛 2024
1003320449,北京大学,,91.7,,50.26,120.38,70.12,473.496803,0.573059,0.216581,0.470588,0.155251,0.349476,0.239477,0.226351,0.170157,20005,CUBAL一级联赛,200406,2024-25,2024,76061,赵婧涵,,,18,,,,,,14869,247.8,,84.6,87.75,92.05,58.44,83.77,58.94,76.16,75.66,53.15,86.42,33.77,不在场,CUBAL一级联赛 2024
1003320449,北京大学,,,,-12.18,-3.18,9,,0.010654,-0.000313,-0.077082,0.03193,0.050699,0.007054,0.037336,0.003867,20005,CUBAL一级联赛,200406,2024-25,2024,32013,王雨桐,,,20,,,,,,17592,293.2,,27.08,37.25,56.45,49.14,12.18,68.19,23.07,17.62,54.01,29.08,49.86,差值,CUBAL一级联赛 2024
1003320449,北京大学,,95.6,,35.46,113.58,78.12,583.734059,0.541667,0.206352,0.390511,0.20155,0.408602,0.271903,0.266026,0.163441,20005,CUBAL一级联赛,200406,2024-25,2024,32013,王雨桐,,,20,,,,,,17592,293.2,,80.63,83.77,86.09,63.58,63.41,77.65,65.07,51.32,68.54,75.99,36.26,不在场,CUBAL一级联赛 2024
1003320449,北京大学,,92.6,,47.64,116.76,69.12,833.352575,0.531013,0.206665,0.467593,0.16962,0.357903,0.264849,0.22869,0.159574,20005,CUBAL一级联赛,200406,2024-25,2024,32013,王雨桐,,,20,,,,,,25908,431.8,,83.77,85.76,84.44,63.58,83.44,66.23,77.15,72.85,66.72,85.26,38.41,在场,CUBAL一级联赛 2024
