teamId,teamName,teamLogo,节奏,调整净效率,净效率,百回合得分,百回合失分,回合数,teamTotalNum,leagueEventId,leagueEvent,seasonId,season,year,出场次数,wins,losses,adjNetRatingRank,netRatingRank,offRatingRank,defRatingRank
1003320449,北京大学,https://k8-oss.cbastats.com/team-logo/20005/200069/1003320449.png,95.1,33.2472977138,30.984603,99.150729,68.166126,564.796652,24,20005,CUBAL一级联赛,200069,2022-23,2022,7,6,1,3,3,6,3
1003320449,北京大学,https://k8-oss.cbastats.com/team-logo/20005/200267/1003320449.png,93.9,53.289214838599996,46.792905,110.272204,63.479299,1408.333141,63,20005,CUBAL一级联赛,200267,2023-24,2023,18,16,2,2,1,4,2
1003320449,北京大学,https://k8-oss.cbastats.com/team-logo/20005/200406/2010421734_83.png,93.2,55.9960495442,46.681377,118.430014,71.748637,1563.792773,74,20005,CUBAL一级联赛,200406,2024-25,2024,20,18,2,2,3,3,6
