teamId,teamName,得分,对手得分,打法类型,该打法占比,每回合得分,打法类型回合数,篮下出手数,篮下命中数,篮下未命中数,中距离出手数,中距离命中数,中距离未命中数,三分出手数,三分命中数,三分未命中数,有效投篮命中率,篮下比重,中距离比重,三分比重,失误,失误占比,造罚球回合数,造罚球占比,对手该打法回合数,对手篮下出手数,对手篮下命中数,对手篮下未命中数,对手中距离出手数,对手中距离命中数,对手中距离未命中数,对手三分出手数,对手三分命中数,对手三分未命中数,对手该打法占比,对手每回合得分,对手有效命中率,对手篮下比重,对手中距离比重,对手三分比重,对手失误,对手失误占比,对手造罚球回合数,对手造罚球占比,teamTotalNum,出场次数,leagueEventId,leagueEvent,seasonId,season,year,pctPlaytypeRank,teamPppRank,teamEfgPctRank,teamPctRfgaRank,teamPctMfgaRank,teamPctThfgaRank,teamPctTovRank,teamPctFtRank,oppPctPlaytypeRank,oppPppRank,oppEfgPctRank,oppPctRfgaRank,oppPctMfgaRank,oppPctThfgaRank,oppPctTovRank,oppPctFtRank,时间段,_group
1003320449,北京大学,3,,Transition,0.0625,3,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,Q4,awayTeamPlaytype
1003320449,北京大学,2,,P&R-Ball-Handler,0.0625,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,Q4,awayTeamPlaytype
1003320449,北京大学,2,,Post-Up,0.0625,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,Q4,awayTeamPlaytype
1003320449,北京大学,2,,Spot-Up,0.1875,0.6667,3,0,0,0,2,1,1,1,0,1,0.333333,0,0.6667,0.3333,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,Q4,awayTeamPlaytype
1003320449,北京大学,0,,Off-Screen,0.0625,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,Q4,awayTeamPlaytype
1003320449,北京大学,4,,Cut,0.375,0.6667,6,1,1,0,3,0,3,0,0,0,0.25,0.25,0.75,0,1,0.1667,1,0.1667,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,Q4,awayTeamPlaytype
1003320449,北京大学,2,,Put-Backs,0.0625,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,Q4,awayTeamPlaytype
1003320449,北京大学,0,,Miscellaneous,0.125,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,Q4,awayTeamPlaytype
1003320452,北京师范大学,6,,Transition,0.1053,1.5,4,1,1,0,3,2,1,0,0,0,0.75,0.25,0.75,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H1,homeTeamPlaytype
1003320452,北京师范大学,0,,P&R-Ball-Handler,0.0263,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H1,homeTeamPlaytype
1003320452,北京师范大学,4,,Isolation,0.2105,0.5,8,0,0,0,2,0,2,1,0,1,0,0,0.6667,0.3333,3,0.375,2,0.25,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H1,homeTeamPlaytype
1003320452,北京师范大学,4,,Post-Up,0.1316,0.8,5,0,0,0,3,1,2,0,0,0,0.333333,0,1,0,1,0.2,1,0.2,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H1,homeTeamPlaytype
1003320452,北京师范大学,5,,Spot-Up,0.1579,0.8333,6,0,0,0,2,1,1,3,1,2,0.5,0,0.4,0.6,1,0.1667,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H1,homeTeamPlaytype
1003320452,北京师范大学,2,,Off-Screen,0.1053,0.5,4,0,0,0,1,1,0,2,0,2,0.333333,0,0.3333,0.6667,1,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H1,homeTeamPlaytype
1003320452,北京师范大学,0,,Hand-Off,0.0526,0,2,0,0,0,1,0,1,1,0,1,0,0,0.5,0.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H1,homeTeamPlaytype
1003320452,北京师范大学,2,,Cut,0.0263,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H1,homeTeamPlaytype
1003320452,北京师范大学,4,,Miscellaneous,0.1842,0.5714,7,1,1,0,0,0,0,0,0,0,1,1,0,0,4,0.5714,2,0.2857,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H1,homeTeamPlaytype
1003320449,北京大学,4,,Transition,0.175,0.5714,7,1,1,0,1,0,1,1,0,1,0.333333,0.3333,0.3333,0.3333,3,0.4286,1,0.1429,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H1,awayTeamPlaytype
1003320449,北京大学,10,,P&R-Ball-Handler,0.225,1.1111,9,1,1,0,2,2,0,3,1,2,0.75,0.1667,0.3333,0.5,3,0.3333,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H1,awayTeamPlaytype
1003320449,北京大学,1,,Isolation,0.05,0.5,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.5,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H1,awayTeamPlaytype
1003320449,北京大学,2,,Post-Up,0.025,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H1,awayTeamPlaytype
1003320449,北京大学,7,,Spot-Up,0.2,0.875,8,2,2,0,1,0,1,4,1,3,0.5,0.2857,0.1429,0.5714,0,0,1,0.125,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H1,awayTeamPlaytype
1003320449,北京大学,6,,Off-Screen,0.1,1.5,4,0,0,0,0,0,0,4,2,2,0.75,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H1,awayTeamPlaytype
1003320449,北京大学,0,,Hand-Off,0.075,0,3,0,0,0,2,0,2,1,0,1,0,0,0.6667,0.3333,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H1,awayTeamPlaytype
1003320449,北京大学,2,,Cut,0.05,1,2,1,1,0,1,0,1,0,0,0,0.5,0.5,0.5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H1,awayTeamPlaytype
1003320449,北京大学,0,,P&R-Roll-Man,0.05,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1,0.5,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H1,awayTeamPlaytype
1003320449,北京大学,0,,Put-Backs,0.025,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H1,awayTeamPlaytype
1003320449,北京大学,0,,Miscellaneous,0.025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H1,awayTeamPlaytype
1003320452,北京师范大学,1,,Transition,0.0714,0.3333,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0.3333,1,0.3333,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H2,homeTeamPlaytype
1003320452,北京师范大学,4,,P&R-Ball-Handler,0.0952,1,4,2,2,0,0,0,0,1,0,1,0.666667,0.6667,0,0.3333,1,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H2,homeTeamPlaytype
1003320452,北京师范大学,3,,Isolation,0.0714,1,3,2,1,1,0,0,0,0,0,0,0.5,1,0,0,1,0.3333,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H2,homeTeamPlaytype
1003320452,北京师范大学,7,,Post-Up,0.2619,0.6364,11,2,0,2,4,3,1,0,0,0,0.5,0.3333,0.6667,0,2,0.1818,3,0.2727,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H2,homeTeamPlaytype
1003320452,北京师范大学,6,,Spot-Up,0.1429,1,6,1,1,0,1,0,1,2,0,2,0.25,0.25,0.25,0.5,1,0.1667,1,0.1667,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H2,homeTeamPlaytype
1003320452,北京师范大学,0,,Off-Screen,0.0238,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H2,homeTeamPlaytype
1003320452,北京师范大学,3,,Hand-Off,0.0714,1,3,1,0,1,0,0,0,2,1,1,0.5,0.3333,0,0.6667,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H2,homeTeamPlaytype
1003320452,北京师范大学,4,,Cut,0.0952,1,4,2,2,0,2,0,2,0,0,0,0.5,0.5,0.5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H2,homeTeamPlaytype
1003320452,北京师范大学,4,,Put-Backs,0.0714,1.3333,3,2,1,1,0,0,0,0,0,0,0.5,1,0,0,0,0,1,0.3333,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H2,homeTeamPlaytype
1003320452,北京师范大学,0,,Miscellaneous,0.0952,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.75,1,0.25,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H2,homeTeamPlaytype
1003320449,北京大学,3,,Transition,0.1026,0.75,4,1,0,1,1,1,0,2,0,2,0.25,0.25,0.25,0.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H2,awayTeamPlaytype
1003320449,北京大学,4,,P&R-Ball-Handler,0.1282,0.8,5,1,1,0,3,1,2,1,0,1,0.4,0.2,0.6,0.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H2,awayTeamPlaytype
1003320449,北京大学,2,,Isolation,0.0513,1,2,0,0,0,2,1,1,0,0,0,0.5,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H2,awayTeamPlaytype
1003320449,北京大学,5,,Post-Up,0.1282,1,5,1,1,0,3,1,2,0,0,0,0.5,0.25,0.75,0,0,0,1,0.2,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H2,awayTeamPlaytype
1003320449,北京大学,4,,Spot-Up,0.1538,0.6667,6,0,0,0,4,2,2,1,0,1,0.4,0,0.8,0.2,1,0.1667,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H2,awayTeamPlaytype
1003320449,北京大学,0,,Off-Screen,0.1026,0,4,0,0,0,1,0,1,3,0,3,0,0,0.25,0.75,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H2,awayTeamPlaytype
1003320449,北京大学,0,,Hand-Off,0.0256,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H2,awayTeamPlaytype
1003320449,北京大学,4,,Cut,0.1538,0.6667,6,1,1,0,3,0,3,0,0,0,0.25,0.25,0.75,0,1,0.1667,1,0.1667,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H2,awayTeamPlaytype
1003320449,北京大学,4,,Put-Backs,0.0769,1.3333,3,2,1,1,0,0,0,0,0,0,0.5,1,0,0,0,0,1,0.3333,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H2,awayTeamPlaytype
1003320449,北京大学,0,,Miscellaneous,0.0769,0,3,1,0,1,1,0,1,0,0,0,0,0.5,0.5,0,1,0.3333,0,0,,,,,,,,,,,,,,,,,,,,,,1,20005,CUBAL一级联赛,200406,2024-25,2024,,,,,,,,,,,,,,,,,H2,awayTeamPlaytype
