teamId,teamName,teamLogo,节奏,调整净效率,净效率,百回合得分,百回合失分,回合数,有效投篮命中率,失误率(球队),进攻篮板率(球队),罚球率,对手有效命中率,对手失误率,对手进攻篮板率,对手罚球率,leagueEventId,leagueEvent,seasonId,season,year,playerId,playerName,playerEnName,number,age,sex,position,height,weight,positionCn,上场时间(秒),上场时间(分钟),adjNetRatingPctile,净效率百分位,进攻效率百分位,球队eFG%百分位,球队失误率百分位,球队进攻篮板率百分位,罚球率百分位,防守效率百分位,对手eFG%百分位,对手失误率百分位,对手进攻篮板率百分位,对手罚球率百分位,onOff,_period
1003321308,中国U17,,,,-3.78,12.93,16.71,,-0.012055,-0.032852,0.064038,0.098509,0.025928,-0.028837,0.065193,0.015618,20039,CBDL,200809,2025-26,2025,34608,孙陈鹏,,,15,,,,,,2440,40.7,,40,82.67,38.67,74.67,81.33,88.67,12,34,28,20.67,40,差值,CBDL 2025
1003321308,中国U17,,93,,16.57,112.1,95.53,386.255777,0.526761,0.203606,0.371859,0.166197,0.458199,0.21326,0.295918,0.270096,20039,CBDL,200809,2025-26,2025,34608,孙陈鹏,,,15,,,,,,11960,199.3,,79.76,71.43,66.67,41.67,66.67,40.48,65.48,52.38,67.86,59.52,17.86,在场,CBDL 2025
1003321308,中国U17,,83,,12.79,125.03,112.24,70.383205,0.514706,0.170754,0.435897,0.264706,0.484127,0.184423,0.361111,0.285714,20039,CBDL,200809,2025-26,2025,34608,孙陈鹏,,,15,,,,,,2440,40.7,,73.81,91.67,64.29,59.52,92.86,80.95,28.57,42.86,48.81,41.67,10.71,不在场,CBDL 2025
1003321308,中国U17,,,,-9.04,-4.7,4.34,,0.029303,0.022769,-0.025014,-0.064412,0.003017,-0.078653,-0.049538,-0.025139,20039,CBDL,200809,2025-26,2025,34577,陈昱休,,,16,,,,,,8041,134,,31.33,32,65.33,32,39.33,18.67,36.67,50,4.67,70.67,62.67,差值,CBDL 2025
1003321308,中国U17,,87.6,,21.2,116.84,95.64,193.429316,0.508197,0.185441,0.396226,0.218579,0.460784,0.254246,0.337209,0.287582,20039,CBDL,200809,2025-26,2025,34577,陈昱休,,,16,,,,,,6359,106,,84.52,79.76,61.9,50,79.76,67.86,65.48,50,89.29,46.43,10.71,在场,CBDL 2025
1003321308,中国U17,,94.2,,12.16,112.14,99.98,263.06265,0.5375,0.20821,0.371212,0.154167,0.463801,0.175593,0.287671,0.262443,20039,CBDL,200809,2025-26,2025,34577,陈昱休,,,16,,,,,,8041,134,,72.62,71.43,73.81,36.9,65.48,33.33,54.76,47.62,44.05,63.1,19.05,不在场,CBDL 2025
1003321308,中国U17,,,,22.48,0.61,-21.87,,-0.020816,-0.040578,-0.038889,0.010894,-0.113489,0.141065,0.130953,0.015274,20039,CBDL,200809,2025-26,2025,34538,刘玄昱,,,15,,,,,,2229,37.2,,84,52.67,33.33,82,33.33,58,94,94.67,99.33,4.67,40.67,差值,CBDL 2025
1003321308,中国U17,,91.1,,12.47,114.05,101.58,384.927619,0.528169,0.205031,0.388889,0.180282,0.47956,0.187233,0.285714,0.27044,20039,CBDL,200809,2025-26,2025,34538,刘玄昱,,,15,,,,,,12171,202.9,,73.81,75,66.67,40.48,78.57,44.05,48.81,42.86,50,63.1,17.86,在场,CBDL 2025
1003321308,中国U17,,92.3,,34.95,114.66,79.71,71.513667,0.507353,0.164453,0.35,0.191176,0.366071,0.328298,0.416667,0.285714,20039,CBDL,200809,2025-26,2025,34538,刘玄昱,,,15,,,,,,2229,37.2,,95.24,77.38,61.9,63.1,55.95,54.76,91.67,86.9,97.62,14.29,10.71,不在场,CBDL 2025
1003321308,中国U17,,,,45.85,10.18,-35.67,,0.08459,-0.086695,-0.162454,0.057756,-0.205151,0.039978,-0.004552,-0.037384,20039,CBDL,200809,2025-26,2025,34506,齐鹏帆,,,16,,,,,,1998,33.3,,98,74.67,90,96.67,3.33,75.33,98.67,98.67,78.67,52.67,70.67,差值,CBDL 2025
