teamId,teamName,有效投篮命中率,篮下比重,篮下命中率,中距离比重,中距离命中率,三分比重,三分命中率,对手有效命中率,对手篮下比重,对手篮下命中率,对手中距离比重,对手中距离命中率,对手三分比重,对手三分命中率,篮下近距离比重,短中距离命中率,远中距离比重,长中距离命中率,底角三分比重,底角三分命中率,侧翼三分比重,非底角三分命中率,对手近距离比重,对手近距离命中率,对手远中距离比重,对手远中距离命中率,对手底角三分比重,对手底角三分命中率,对手侧翼三分比重,对手侧翼三分命中率,leagueEventId,leagueEvent,seasonId,season,year,playerId,playerName,playerEnName,number,age,sex,position,height,weight,positionCn,上场时间(分钟),上场时间(秒),onOff,球队比赛场次,球队eFG%百分位,球队篮下出手占比百分位排名,球队篮下命中率百分位排名,球队中距离出手占比百分位排名,球队中距离命中率百分位排名,球队三分出手占比百分位排名,球队三分命中率百分位排名,对手eFG%百分位,对手篮下出手占比百分位排名,对手篮下命中率百分位排名,对手中距离出手占比百分位排名,对手中距离命中率百分位排名,对手三分出手占比百分位排名,对手三分命中率百分位排名,_period
1003321308,中国U17,0.5375,0.416667,0.65,0.183333,0.363636,0.4,0.333333,0.463801,0.429864,0.452632,0.257919,0.333333,0.312217,0.391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20039,CBDL,200809,2025-26,2025,34577,陈昱休,,,16,,,,,,134,8041,不在场,,73.81,66.67,73.81,32.14,57.14,60.71,70.24,47.62,29.76,89.29,26.19,48.81,79.76,16.67,CBDL 2025
1003321308,中国U17,-0.020816,-0.041425,-0.059524,0.023405,0.12381,0.01802,-0.027586,-0.113489,-0.060085,-0.227518,0.055143,0.057335,0.004942,-0.080357,,,,,,,,,,,,,,,,,20039,CBDL,200809,2025-26,2025,34538,刘玄昱,,,15,,,,,,240.10000000000002,,差值,,34.67,30.67,26.67,70.67,88,60.67,39.33,93.33,82,98.67,13.33,30,48.67,78.67,CBDL 2025
1003321308,中国U17,0.528169,0.394366,0.642857,0.197183,0.342857,0.408451,0.337931,0.47956,0.399371,0.543307,0.248428,0.35443,0.352201,0.330357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20039,CBDL,200809,2025-26,2025,34538,刘玄昱,,,15,,,,,,202.9,12171,在场,,66.67,50,70.24,38.1,54.76,64.29,73.81,42.86,48.81,69.05,29.76,45.24,60.71,29.76,CBDL 2025
1003321308,中国U17,0.507353,0.352941,0.583333,0.220588,0.466667,0.426471,0.310345,0.366071,0.339286,0.315789,0.303571,0.411765,0.357143,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20039,CBDL,200809,2025-26,2025,34538,刘玄昱,,,15,,,,,,37.2,2229,不在场,,61.9,23.81,40.48,52.38,83.33,65.48,65.48,86.9,79.76,98.81,11.9,27.38,59.52,58.33,CBDL 2025
1003321308,中国U17,0.08459,-0.076391,0.098934,-0.025789,0.04,0.10218,0.070939,-0.205151,-0.045023,-0.227518,0.046296,-0.0625,-0.001273,-0.187238,,,,,,,,,,,,,,,,,20039,CBDL,200809,2025-26,2025,34506,齐鹏帆,,,16,,,,,,240,,差值,,90,17.33,85.33,28,66.67,92,78,97.33,77.33,98.67,16.67,74.67,52,97.33,CBDL 2025
1003321308,中国U17,0.513624,0.39782,0.623288,0.20436,0.36,0.39782,0.321918,0.492188,0.396875,0.543307,0.25,0.375,0.353125,0.345133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20039,CBDL,200809,2025-26,2025,34506,齐鹏帆,,,16,,,,,,206.7,12402,在场,,64.29,51.19,57.14,40.48,57.14,60.71,70.24,39.29,50,69.05,29.76,39.29,60.71,25,CBDL 2025
1003321308,中国U17,0.598214,0.321429,0.722222,0.178571,0.4,0.5,0.392857,0.287037,0.351852,0.315789,0.296296,0.3125,0.351852,0.157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20039,CBDL,200809,2025-26,2025,34506,齐鹏帆,,,16,,,,,,33.3,1998,不在场,,94.05,14.29,85.71,32.14,66.67,92.86,83.33,100,76.19,98.81,11.9,58.33,60.71,91.67,CBDL 2025
1003321308,中国U17,0.119756,0.015041,0.026974,0.037642,0.148497,-0.052683,0.137908,0.01059,0.021326,-0.103833,0.055272,0.1,-0.076596,0.062745,,,,,,,,,,,,,,,,,20039,CBDL,200809,2025-26,2025,34491,石洺豪,,,16,,,,,,240,,差值,,97.33,52.67,63.33,78.67,93.33,28,94,42.67,34.67,82.67,12.67,18.67,86.67,25.33,CBDL 2025
1003321308,中国U17,0.49,0.383333,0.626087,0.19,0.315789,0.426667,0.296875,0.459707,0.384615,0.542857,0.241758,0.333333,0.373626,0.303922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20039,CBDL,200809,2025-26,2025,34491,石洺豪,,,16,,,,,,172.5,10352,在场,,59.52,41.67,58.33,33.33,46.43,65.48,60.71,51.19,55.95,69.05,34.52,48.81,50,36.9,CBDL 2025
1003321308,中国U17,0.609756,0.398374,0.653061,0.227642,0.464286,0.373984,0.434783,0.470297,0.405941,0.439024,0.29703,0.433333,0.29703,0.366667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20039,CBDL,200809,2025-26,2025,34491,石洺豪,,,16,,,,,,67.5,4048,不在场,,95.24,51.19,75,55.95,82.14,50,88.1,46.43,42.86,92.86,11.9,21.43,83.33,22.62,CBDL 2025
