_group,_seasonYear,_season,_stageName,得分,进攻篮板,防守篮板,篮板(总),助攻,抢断,盖帽,失误,个人犯规,投篮命中数,投篮出手数,投篮命中率,篮下命中数,篮下出手数,篮下命中率,中距离命中数,中距离出手数,中距离命中率,三分命中数,三分出手数,三分命中率,罚球命中数,罚球出手数,罚球命中率,playerId,date,主客场,胜负,opponentId,对手,leagueEventId,scheduleId,上场时间(分钟),上场时间(秒),_playerName
2024-25,2024,2024-25,全部,15,0,0,0,7,1,0,1,2,6,15,0.4,1,1,1,2,7,0.2857,3,7,0.4286,0,0,0,40730,2024-10-23,0,1,2010421733,北京工业大学,20005,200050010679,18.2,1094,李嘉琳
2024-25,2024,2024-25,全部,6,1,2,3,3,1,0,2,1,2,7,0.2857,0,0,0,0,0,0,2,7,0.2857,0,0,0,40730,2025-06-01,0,1,1003320435,中国矿业大学,20005,200050010954,25.8,1548,李嘉琳
2024-25,2024,2024-25,全部,17,0,3,3,4,1,0,2,0,6,9,0.6667,1,1,1,0,1,0,5,7,0.7143,0,0,0,40730,2025-06-02,0,1,2010422416,山西财经大学,20005,200050010962,27.5,1649,李嘉琳
2024-25,2024,2024-25,全部,12,3,3,6,8,3,0,2,1,5,9,0.5556,2,3,0.6667,1,2,0.5,2,4,0.5,0,0,0,40730,2024-10-20,1,1,2010421729,北京体育大学,20005,200050010676,24.9,1492,李嘉琳
2024-25,2024,2024-25,全部,9,1,1,2,5,1,2,1,1,3,10,0.3,0,0,0,2,3,0.6667,1,7,0.1429,2,2,1,40730,2024-10-26,1,1,1003320454,中国人民大学,20005,200050010683,26.1,1567,李嘉琳
2024-25,2024,2024-25,全部,12,2,3,5,7,3,0,2,4,4,9,0.4444,1,1,1,0,1,0,3,7,0.4286,1,2,0.5,40730,2024-10-27,0,1,1003320451,北京科技大学,20005,200050010686,22.7,1359,李嘉琳
2024-25,2024,2024-25,全部,0,2,0,2,1,0,0,2,1,0,4,0,0,0,0,0,3,0,0,1,0,0,0,0,40730,2024-10-30,1,2,1003320452,北京师范大学,20005,200050010689,13,778,李嘉琳
2024-25,2024,2024-25,全部,7,1,1,2,2,1,0,1,3,3,5,0.6,1,1,1,1,2,0.5,1,2,0.5,0,0,0,40730,2024-11-02,1,1,1003320449,北京大学,20005,200050010693,19.8,1188,李嘉琳
2024-25,2024,2024-25,全部,8,1,2,3,7,1,0,3,0,3,5,0.6,1,1,1,0,0,0,2,4,0.5,0,0,0,40730,2025-03-12,1,1,1003320817,大连理工大学,20005,200050010787,22.7,1359,李嘉琳
2024-25,2024,2024-25,全部,11,0,4,4,7,1,2,1,1,4,11,0.3636,1,2,0.5,0,1,0,3,8,0.375,0,0,0,40730,2025-03-13,0,1,1003320661,天津财经大学,20005,200050010792,19.5,1170,李嘉琳
2024-25,2024,2024-25,全部,15,0,3,3,3,0,0,0,1,5,11,0.4545,0,0,0,0,0,0,5,11,0.4545,0,0,0,40730,2025-03-15,1,1,2010422340,哈尔滨体育学院,20005,200050010798,17.4,1041,李嘉琳
2024-25,2024,2024-25,全部,8,1,1,2,3,2,0,2,0,3,9,0.3333,1,2,0.5,0,0,0,2,7,0.2857,0,0,0,40730,2025-03-16,0,1,1003320545,中国海洋大学,20005,200050010806,19.3,1158,李嘉琳
2024-25,2024,2024-25,全部,6,1,3,4,3,2,0,0,3,2,13,0.1538,0,0,0,0,1,0,2,12,0.1667,0,0,0,40730,2025-03-17,0,1,2010422337,山东理工大学,20005,200050010813,22.7,1364,李嘉琳
2024-25,2024,2024-25,全部,5,1,1,2,1,0,0,2,1,2,7,0.2857,0,0,0,1,1,1,1,6,0.1667,0,0,0,40730,2025-03-18,1,2,1003320452,北京师范大学,20005,200050010821,22.2,1334,李嘉琳
2024-25,2024,2024-25,全部,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,40730,2025-05-30,1,1,2010422544,华中科技大学,20005,200050010932,11.2,671,李嘉琳
2024-25,2024,2024-25,全部,8,0,1,1,4,0,0,0,1,3,9,0.3333,0,1,0,1,1,1,2,7,0.2857,0,0,0,40730,2025-05-31,0,1,2010422410,西安交通大学,20005,200050010945,19.5,1169,李嘉琳
2024-25,2024,2024-25,全部,5,3,0,3,1,0,0,2,0,2,9,0.2222,1,1,1,0,1,0,1,7,0.1429,0,0,0,40730,2025-06-04,0,1,1000120193,中南大学,20005,200050010973,16.4,981,李嘉琳
2024-25,2024,2024-25,全部,8,0,1,1,0,1,0,1,1,3,7,0.4286,1,1,1,0,1,0,2,5,0.4,0,0,0,40730,2025-06-05,1,1,1003320780,上海交通大学,20005,200050010975,17.3,1035,李嘉琳
2024-25,2024,2024-25,全部,8,2,1,3,1,0,0,0,3,3,12,0.25,1,4,0.25,1,2,0.5,1,6,0.1667,1,1,1,40730,2025-06-06,0,2,1003320449,北京大学,20005,200050010977,21.3,1275,李嘉琳
2023-24,2023,2023-24,全部,12,0,0,0,1,0,0,0,0,4,6,0.6667,0,0,0,0,1,0,4,5,0.8,0,0,0,40730,2024-01-22,0,1,1003320454,中国人民大学,20005,200050010421,9.9,596,李嘉琳
2023-24,2023,2023-24,全部,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40730,2024-01-23,0,1,1003320452,北京师范大学,20005,200050010423,4,239,李嘉琳
2023-24,2023,2023-24,全部,3,0,3,3,6,3,0,1,1,1,9,0.1111,0,2,0,0,1,0,1,6,0.1667,0,0,0,40730,2024-01-24,1,1,2010421733,北京工业大学,20005,200050010428,30.5,1831,李嘉琳
2023-24,2023,2023-24,全部,12,0,0,0,3,1,0,0,0,4,6,0.6667,0,0,0,0,0,0,4,6,0.6667,0,0,0,40730,2024-01-25,1,1,1003320451,北京科技大学,20005,200050010429,18.8,1128,李嘉琳
2023-24,2023,2023-24,全部,3,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,40730,2024-01-26,1,1,1003320449,北京大学,20005,200050010432,2.8,165,李嘉琳
2023-24,2023,2023-24,全部,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,40730,2024-06-06,0,1,1003320435,中国矿业大学,20005,200050010622,4.9,292,李嘉琳
2023-24,2023,2023-24,全部,6,1,2,3,4,2,0,1,0,2,5,0.4,0,0,0,0,0,0,2,5,0.4,0,0,0,40730,2024-06-07,1,1,1003320653,山西财经大学,20005,200050010636,26,1559,李嘉琳
2023-24,2023,2023-24,全部,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,40730,2024-06-08,0,1,1003320442,华中科技大学,20005,200050010651,5.1,306,李嘉琳
2023-24,2023,2023-24,全部,11,0,2,2,0,0,0,0,0,4,8,0.5,0,0,0,1,1,1,3,7,0.4286,0,0,0,40730,2024-06-09,1,1,1003320493,西安交通大学,20005,200050010656,15.2,912,李嘉琳
2023-24,2023,2023-24,全部,9,0,1,1,0,0,1,1,0,4,5,0.8,0,0,0,3,4,0.75,1,1,1,0,0,0,40730,2024-06-11,1,1,1000120193,中南大学,20005,200050010666,13,780,李嘉琳
2023-24,2023,2023-24,全部,5,0,0,0,1,1,0,1,1,1,3,0.3333,0,0,0,0,1,0,1,2,0.5,2,2,1,40730,2024-06-30,0,1,1003320442,华中科技大学,20005,200050010670,12.7,762,李嘉琳
2024-25,2024,2024-25,全部,13,3,4,7,7,3,0,2,1,6,12,0.5,4,4,1,1,2,0.5,1,6,0.1667,0,0,0,32072,2024-10-23,0,1,2010421733,北京工业大学,20005,200050010679,29.8,1785,吴语桐
2024-25,2024,2024-25,全部,10,0,2,2,6,1,0,1,1,5,11,0.4545,4,6,0.6667,1,3,0.3333,0,2,0,0,0,0,32072,2024-10-20,1,1,2010421729,北京体育大学,20005,200050010676,19.2,1149,吴语桐
2024-25,2024,2024-25,全部,16,1,1,2,2,2,0,1,0,7,15,0.4667,2,5,0.4,3,4,0.75,2,6,0.3333,0,1,0,32072,2024-10-26,1,1,1003320454,中国人民大学,20005,200050010683,23.5,1411,吴语桐
2024-25,2024,2024-25,全部,11,3,2,5,5,0,0,1,3,3,6,0.5,3,4,0.75,0,1,0,0,1,0,5,7,0.7143,32072,2024-10-27,0,1,1003320451,北京科技大学,20005,200050010686,17.5,1050,吴语桐
2024-25,2024,2024-25,全部,10,0,2,2,4,1,0,2,1,4,14,0.2857,2,5,0.4,1,3,0.3333,1,6,0.1667,1,2,0.5,32072,2024-10-30,1,2,1003320452,北京师范大学,20005,200050010689,32.1,1927,吴语桐
2024-25,2024,2024-25,全部,4,2,3,5,3,1,0,5,1,2,7,0.2857,1,1,1,1,5,0.2,0,1,0,0,1,0,32072,2024-11-02,1,1,1003320449,北京大学,20005,200050010693,19.6,1175,吴语桐
2024-25,2024,2024-25,全部,8,2,1,3,2,0,0,2,0,3,9,0.3333,1,4,0.25,0,1,0,2,4,0.5,0,0,0,32072,2025-03-12,1,1,1003320817,大连理工大学,20005,200050010787,18.6,1114,吴语桐
2024-25,2024,2024-25,全部,14,2,0,2,1,1,0,0,2,5,8,0.625,4,6,0.6667,1,1,1,0,1,0,4,5,0.8,32072,2025-03-13,0,1,1003320661,天津财经大学,20005,200050010792,12.1,724,吴语桐
2024-25,2024,2024-25,全部,9,2,0,2,3,2,0,0,0,4,5,0.8,3,4,0.75,0,0,0,1,1,1,0,0,0,32072,2025-03-15,1,1,2010422340,哈尔滨体育学院,20005,200050010798,12.7,759,吴语桐
2024-25,2024,2024-25,全部,7,1,0,1,2,2,0,2,0,3,7,0.4286,2,2,1,0,1,0,1,4,0.25,0,0,0,32072,2025-03-16,0,1,1003320545,中国海洋大学,20005,200050010806,21.4,1282,吴语桐
2024-25,2024,2024-25,全部,10,1,1,2,3,0,0,2,0,5,9,0.5556,3,4,0.75,2,3,0.6667,0,2,0,0,0,0,32072,2025-03-17,0,1,2010422337,山东理工大学,20005,200050010813,15.4,923,吴语桐
2024-25,2024,2024-25,全部,19,1,2,3,2,0,0,3,1,6,13,0.4615,4,6,0.6667,0,2,0,2,5,0.4,5,8,0.625,32072,2025-03-18,1,2,1003320452,北京师范大学,20005,200050010821,36.1,2168,吴语桐
2024-25,2024,2024-25,全部,12,4,0,4,1,3,0,3,5,5,15,0.3333,5,9,0.5556,0,2,0,0,4,0,2,4,0.5,32072,2025-05-30,1,1,2010422544,华中科技大学,20005,200050010932,24.5,1467,吴语桐
2024-25,2024,2024-25,全部,11,0,2,2,1,1,0,0,0,5,10,0.5,5,7,0.7143,0,1,0,0,2,0,1,4,0.25,32072,2025-05-31,0,1,2010422410,西安交通大学,20005,200050010945,23.5,1407,吴语桐
2024-25,2024,2024-25,全部,16,1,1,2,2,0,0,2,1,7,9,0.7778,3,3,1,2,3,0.6667,2,3,0.6667,0,0,0,32072,2025-06-04,0,1,1000120193,中南大学,20005,200050010973,17.6,1058,吴语桐
2024-25,2024,2024-25,全部,14,0,2,2,2,2,0,2,1,6,12,0.5,3,3,1,2,3,0.6667,1,6,0.1667,1,1,1,32072,2025-06-05,1,1,1003320780,上海交通大学,20005,200050010975,32.7,1959,吴语桐
2024-25,2024,2024-25,全部,7,4,1,5,1,0,0,2,1,2,5,0.4,0,1,0,1,3,0.3333,1,1,1,2,5,0.4,32072,2025-06-06,0,2,1003320449,北京大学,20005,200050010977,20,1202,吴语桐
2023-24,2023,2023-24,全部,2,2,0,2,3,0,0,2,0,1,3,0.3333,1,2,0.5,0,1,0,0,0,0,0,0,0,32072,2024-01-22,0,1,1003320454,中国人民大学,20005,200050010421,11.2,670,吴语桐
2023-24,2023,2023-24,全部,17,0,2,2,2,2,0,0,1,7,11,0.6364,6,9,0.6667,1,2,0.5,0,0,0,3,4,0.75,32072,2024-01-23,0,1,1003320452,北京师范大学,20005,200050010423,22.4,1344,吴语桐
2023-24,2023,2023-24,全部,1,1,0,1,2,1,0,1,1,0,3,0,0,1,0,0,1,0,0,1,0,1,2,0.5,32072,2024-01-25,1,1,1003320451,北京科技大学,20005,200050010429,12.3,736,吴语桐
2023-24,2023,2023-24,全部,4,2,0,2,2,1,0,1,1,1,4,0.25,1,2,0.5,0,1,0,0,1,0,2,6,0.3333,32072,2024-01-26,1,1,1003320449,北京大学,20005,200050010432,10.4,624,吴语桐
2023-24,2023,2023-24,全部,11,0,0,0,6,3,0,2,2,4,7,0.5714,3,3,1,0,0,0,1,4,0.25,2,4,0.5,32072,2024-05-03,0,1,1003320539,山东大学,20005,200050010570,17.6,1055,吴语桐
2023-24,2023,2023-24,全部,2,3,1,4,1,1,0,2,1,1,5,0.2,0,0,0,1,3,0.3333,0,2,0,0,0,0,32072,2024-05-05,1,1,1003320821,中国民航大学,20005,200050010576,17.7,1059,吴语桐
2023-24,2023,2023-24,全部,10,0,1,1,4,0,0,1,1,5,10,0.5,4,6,0.6667,1,2,0.5,0,2,0,0,0,0,32072,2024-05-06,0,1,1003320817,大连理工大学,20005,200050010588,19.2,1149,吴语桐
2023-24,2023,2023-24,全部,7,1,0,1,4,1,0,1,1,3,6,0.5,3,4,0.75,0,1,0,0,1,0,1,2,0.5,32072,2024-05-08,1,1,1003320540,山东科技大学,20005,200050010601,19.8,1190,吴语桐
2023-24,2023,2023-24,全部,13,1,4,5,4,1,0,2,3,5,10,0.5,4,6,0.6667,1,3,0.3333,0,1,0,3,3,1,32072,2024-05-09,0,1,1003320452,北京师范大学,20005,200050010608,24.2,1452,吴语桐
2023-24,2023,2023-24,全部,8,0,3,3,1,2,0,2,1,3,5,0.6,1,1,1,1,2,0.5,1,2,0.5,1,4,0.25,32072,2024-05-10,1,1,1003320449,北京大学,20005,200050010614,16.5,987,吴语桐
2023-24,2023,2023-24,全部,3,1,0,1,1,0,0,1,0,1,2,0.5,1,2,0.5,0,0,0,0,0,0,1,2,0.5,32072,2024-06-06,0,1,1003320435,中国矿业大学,20005,200050010622,12.1,728,吴语桐
2023-24,2023,2023-24,全部,6,2,0,2,4,0,0,0,1,3,4,0.75,3,3,1,0,0,0,0,1,0,0,0,0,32072,2024-06-07,1,1,1003320653,山西财经大学,20005,200050010636,13.2,791,吴语桐
2023-24,2023,2023-24,全部,7,2,1,3,3,1,0,2,3,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,32072,2024-06-08,0,1,1003320442,华中科技大学,20005,200050010651,15.2,910,吴语桐
2023-24,2023,2023-24,全部,5,0,2,2,2,2,0,1,4,2,6,0.3333,2,3,0.6667,0,0,0,0,3,0,1,3,0.3333,32072,2024-06-09,1,1,1003320493,西安交通大学,20005,200050010656,21.6,1294,吴语桐
2023-24,2023,2023-24,全部,6,1,1,2,5,1,0,1,2,2,3,0.6667,2,3,0.6667,0,0,0,0,0,0,2,4,0.5,32072,2024-06-11,1,1,1000120193,中南大学,20005,200050010666,17,1017,吴语桐
2023-24,2023,2023-24,全部,4,4,1,5,8,2,0,3,1,1,4,0.25,0,1,0,1,1,1,0,2,0,2,4,0.5,32072,2024-06-29,0,2,1003320452,北京师范大学,20005,200050010668,23.3,1396,吴语桐
2023-24,2023,2023-24,全部,11,3,0,3,2,3,0,1,3,4,7,0.5714,3,5,0.6,1,1,1,0,1,0,3,4,0.75,32072,2024-06-30,0,1,1003320442,华中科技大学,20005,200050010670,19.9,1196,吴语桐
2022-23,2022,2022-23,全部,2,1,3,4,1,0,0,1,1,1,4,0.25,0,0,0,0,0,0,0,1,0,0,0,0,32072,2023-04-26,0,1,,,20005,200050010303,9.9,595,吴语桐
2022-23,2022,2022-23,全部,11,1,0,1,1,3,0,3,1,5,9,0.5556,0,0,0,0,0,0,1,3,0.3333,0,0,0,32072,2023-04-27,0,1,,,20005,200050010312,23,1381,吴语桐
2022-23,2022,2022-23,全部,20,3,0,3,0,3,0,1,0,8,14,0.5714,0,0,0,0,0,0,2,6,0.3333,2,2,1,32072,2023-04-28,1,1,,,20005,200050010314,20,1200,吴语桐
2022-23,2022,2022-23,全部,5,0,0,0,2,2,0,0,0,2,3,0.6667,0,0,0,0,0,0,0,1,0,1,1,1,32072,2023-04-29,0,1,,,20005,200050010325,12.7,762,吴语桐
2022-23,2022,2022-23,全部,15,0,1,1,4,0,0,0,1,6,8,0.75,0,0,0,0,0,0,3,4,0.75,0,1,0,32072,2023-05-01,0,1,,,20005,200050010333,39.5,2372,吴语桐
2022-23,2022,2022-23,全部,5,0,4,4,8,0,1,3,1,2,6,0.3333,0,0,0,0,0,0,1,4,0.25,0,0,0,32072,2023-05-02,0,1,,,20005,200050010339,23.3,1399,吴语桐
2022-23,2022,2022-23,全部,15,1,3,4,0,1,0,1,1,6,8,0.75,0,0,0,0,0,0,1,3,0.3333,2,2,1,32072,2023-05-27,0,1,,,20005,200050010365,20.7,1240,吴语桐
2022-23,2022,2022-23,全部,8,3,2,5,0,1,0,1,1,3,7,0.4286,0,0,0,0,0,0,2,3,0.6667,0,0,0,32072,2023-05-28,0,1,,,20005,200050010377,22.4,1344,吴语桐
2022-23,2022,2022-23,全部,3,2,5,7,1,0,0,0,2,1,8,0.125,0,0,0,0,0,0,1,7,0.1429,0,0,0,32072,2023-05-29,1,1,,,20005,200050010384,23,1380,吴语桐
2022-23,2022,2022-23,全部,4,0,0,0,0,1,0,0,1,2,5,0.4,2,2,1,0,2,0,0,1,0,0,0,0,32072,2023-05-31,0,2,1003320452,北京师范大学,20005,200050010394,8,480,吴语桐
2024-25,2024,2024-25,全部,5,3,4,7,5,4,0,1,1,2,8,0.25,0,0,0,1,4,0.25,1,4,0.25,0,0,0,32064,2024-10-23,0,1,2010421733,北京工业大学,20005,200050010679,23.4,1406,王小青
2024-25,2024,2024-25,全部,12,0,2,2,5,2,0,1,1,4,11,0.3636,3,3,1,0,0,0,1,8,0.125,3,6,0.5,32064,2025-06-01,0,1,1003320435,中国矿业大学,20005,200050010954,27.3,1636,王小青
2024-25,2024,2024-25,全部,2,0,0,0,1,0,0,0,1,1,2,0.5,1,1,1,0,0,0,0,1,0,0,0,0,32064,2025-06-02,0,1,2010422416,山西财经大学,20005,200050010962,5.3,315,王小青
2024-25,2024,2024-25,全部,12,2,3,5,4,0,0,2,0,4,8,0.5,0,3,0,0,0,0,4,5,0.8,0,0,0,32064,2024-10-20,1,1,2010421729,北京体育大学,20005,200050010676,21.9,1313,王小青
2024-25,2024,2024-25,全部,6,0,2,2,4,4,0,3,0,2,5,0.4,1,2,0.5,0,1,0,1,2,0.5,1,1,1,32064,2024-10-26,1,1,1003320454,中国人民大学,20005,200050010683,21.6,1294,王小青
2024-25,2024,2024-25,全部,16,0,5,5,7,1,0,2,1,6,12,0.5,3,6,0.5,0,1,0,3,5,0.6,1,1,1,32064,2024-10-27,0,1,1003320451,北京科技大学,20005,200050010686,26.6,1596,王小青
2024-25,2024,2024-25,全部,8,1,4,5,5,2,0,3,3,3,5,0.6,2,3,0.6667,0,0,0,1,2,0.5,1,3,0.3333,32064,2024-10-30,1,2,1003320452,北京师范大学,20005,200050010689,29.3,1755,王小青
2024-25,2024,2024-25,全部,11,0,0,0,5,1,0,3,2,4,8,0.5,1,1,1,0,2,0,3,5,0.6,0,0,0,32064,2024-11-02,1,1,1003320449,北京大学,20005,200050010693,36.4,2186,王小青
2024-25,2024,2024-25,全部,7,0,1,1,3,1,0,2,2,3,8,0.375,2,3,0.6667,0,0,0,1,5,0.2,0,0,0,32064,2025-03-12,1,1,1003320817,大连理工大学,20005,200050010787,18.3,1098,王小青
2024-25,2024,2024-25,全部,9,0,1,1,4,0,0,1,1,3,6,0.5,1,1,1,1,1,1,1,4,0.25,2,2,1,32064,2025-03-13,0,1,1003320661,天津财经大学,20005,200050010792,20.5,1230,王小青
2024-25,2024,2024-25,全部,5,1,0,1,5,1,0,0,1,2,6,0.3333,1,1,1,0,1,0,1,4,0.25,0,0,0,32064,2025-03-15,1,1,2010422340,哈尔滨体育学院,20005,200050010798,17.4,1041,王小青
2024-25,2024,2024-25,全部,12,1,4,5,6,3,0,2,1,5,8,0.625,2,2,1,1,1,1,2,5,0.4,0,0,0,32064,2025-03-16,0,1,1003320545,中国海洋大学,20005,200050010806,22,1322,王小青
2024-25,2024,2024-25,全部,8,1,4,5,8,0,0,0,2,3,4,0.75,1,2,0.5,0,0,0,2,2,1,0,2,0,32064,2025-03-17,0,1,2010422337,山东理工大学,20005,200050010813,20,1199,王小青
2024-25,2024,2024-25,全部,15,0,3,3,7,1,0,4,3,5,10,0.5,2,3,0.6667,0,1,0,3,6,0.5,2,2,1,32064,2025-03-18,1,2,1003320452,北京师范大学,20005,200050010821,47.5,2850,王小青
2024-25,2024,2024-25,全部,14,0,4,4,7,1,0,4,0,4,10,0.4,2,3,0.6667,0,2,0,2,5,0.4,4,4,1,32064,2025-05-30,1,1,2010422544,华中科技大学,20005,200050010932,32.6,1953,王小青
2024-25,2024,2024-25,全部,2,0,1,1,13,0,0,1,2,1,3,0.3333,0,0,0,1,1,1,0,2,0,0,0,0,32064,2025-05-31,0,1,2010422410,西安交通大学,20005,200050010945,30,1798,王小青
2024-25,2024,2024-25,全部,7,1,2,3,5,1,1,0,2,3,9,0.3333,1,3,0.3333,1,1,1,1,5,0.2,0,0,0,32064,2025-06-04,0,1,1000120193,中南大学,20005,200050010973,25.2,1511,王小青
2024-25,2024,2024-25,全部,12,0,4,4,7,3,0,1,5,4,12,0.3333,2,4,0.5,0,1,0,2,7,0.2857,2,4,0.5,32064,2025-06-05,1,1,1003320780,上海交通大学,20005,200050010975,33.1,1988,王小青
2024-25,2024,2024-25,全部,6,1,5,6,5,0,0,5,3,2,9,0.2222,1,3,0.3333,0,0,0,1,6,0.1667,1,2,0.5,32064,2025-06-06,0,2,1003320449,北京大学,20005,200050010977,32.5,1947,王小青
2023-24,2023,2023-24,全部,5,3,2,5,3,1,0,2,0,2,6,0.3333,1,3,0.3333,0,1,0,1,2,0.5,0,0,0,32064,2024-01-22,0,1,1003320454,中国人民大学,20005,200050010421,28.8,1729,王小青
2023-24,2023,2023-24,全部,0,0,1,1,2,0,0,0,3,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,32064,2024-01-23,0,1,1003320452,北京师范大学,20005,200050010423,18.6,1117,王小青
2023-24,2023,2023-24,全部,10,1,1,2,5,2,0,1,2,4,5,0.8,2,2,1,0,0,0,2,3,0.6667,0,0,0,32064,2024-01-24,1,1,2010421733,北京工业大学,20005,200050010428,24,1442,王小青
2023-24,2023,2023-24,全部,6,1,2,3,2,0,0,1,2,2,5,0.4,0,0,0,0,0,0,2,5,0.4,0,0,0,32064,2024-01-25,1,1,1003320451,北京科技大学,20005,200050010429,16.2,970,王小青
2023-24,2023,2023-24,全部,11,0,1,1,3,0,0,1,1,4,6,0.6667,0,0,0,1,1,1,3,5,0.6,0,2,0,32064,2024-01-26,1,1,1003320449,北京大学,20005,200050010432,38.4,2305,王小青
2023-24,2023,2023-24,全部,3,0,0,0,5,1,0,3,1,1,3,0.3333,0,0,0,0,0,0,1,3,0.3333,0,0,0,32064,2024-05-03,0,1,1003320539,山东大学,20005,200050010570,20.1,1207,王小青
2023-24,2023,2023-24,全部,0,1,2,3,4,0,0,0,1,0,4,0,0,2,0,0,0,0,0,2,0,0,0,0,32064,2024-05-05,1,1,1003320821,中国民航大学,20005,200050010576,16.4,986,王小青
2023-24,2023,2023-24,全部,2,1,3,4,2,1,0,1,2,1,6,0.1667,1,4,0.25,0,0,0,0,2,0,0,0,0,32064,2024-05-06,0,1,1003320817,大连理工大学,20005,200050010588,20.9,1251,王小青
2023-24,2023,2023-24,全部,4,0,0,0,4,1,0,2,0,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,32064,2024-05-08,1,1,1003320540,山东科技大学,20005,200050010601,20,1200,王小青
2023-24,2023,2023-24,全部,11,1,1,2,1,0,0,1,1,3,6,0.5,1,2,0.5,0,0,0,2,4,0.5,3,5,0.6,32064,2024-05-09,0,1,1003320452,北京师范大学,20005,200050010608,19.2,1152,王小青
2023-24,2023,2023-24,全部,5,1,4,5,3,1,0,2,3,2,4,0.5,1,1,1,0,1,0,1,2,0.5,0,0,0,32064,2024-05-10,1,1,1003320449,北京大学,20005,200050010614,23.2,1394,王小青
2023-24,2023,2023-24,全部,6,1,2,3,6,1,0,3,0,2,2,1,0,0,0,1,1,1,1,1,1,1,2,0.5,32064,2024-06-06,0,1,1003320435,中国矿业大学,20005,200050010622,28.3,1699,王小青
2023-24,2023,2023-24,全部,2,1,0,1,5,1,0,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32064,2024-06-07,1,1,1003320653,山西财经大学,20005,200050010636,14,841,王小青
2023-24,2023,2023-24,全部,9,3,3,6,4,1,0,2,1,3,8,0.375,0,1,0,0,0,0,3,7,0.4286,0,0,0,32064,2024-06-08,0,1,1003320442,华中科技大学,20005,200050010651,27.4,1643,王小青
2023-24,2023,2023-24,全部,6,0,2,2,1,3,0,1,3,2,4,0.5,0,0,0,0,1,0,2,3,0.6667,0,0,0,32064,2024-06-09,1,1,1003320493,西安交通大学,20005,200050010656,18.5,1108,王小青
2023-24,2023,2023-24,全部,5,1,1,2,3,1,0,0,1,2,7,0.2857,1,1,1,0,1,0,1,5,0.2,0,0,0,32064,2024-06-11,1,1,1000120193,中南大学,20005,200050010666,20,1200,王小青
2023-24,2023,2023-24,全部,4,0,3,3,0,1,0,3,1,1,4,0.25,0,2,0,0,0,0,1,2,0.5,1,2,0.5,32064,2024-06-29,0,2,1003320452,北京师范大学,20005,200050010668,19.1,1147,王小青
2023-24,2023,2023-24,全部,7,0,1,1,2,0,0,1,1,2,5,0.4,1,1,1,0,2,0,1,2,0.5,2,2,1,32064,2024-06-30,0,1,1003320442,华中科技大学,20005,200050010670,11.5,692,王小青
2022-23,2022,2022-23,全部,7,0,2,2,3,1,0,2,3,2,6,0.3333,0,0,0,0,0,0,1,4,0.25,2,2,1,32064,2023-04-26,0,1,,,20005,200050010303,21.7,1300,王小青
2022-23,2022,2022-23,全部,8,1,2,3,0,1,0,3,1,3,4,0.75,0,0,0,0,0,0,2,3,0.6667,0,0,0,32064,2023-04-27,0,1,,,20005,200050010312,17,1018,王小青
2022-23,2022,2022-23,全部,4,1,1,2,1,4,0,1,2,2,5,0.4,0,0,0,0,0,0,0,1,0,0,0,0,32064,2023-04-28,1,1,,,20005,200050010314,20,1200,王小青
2022-23,2022,2022-23,全部,15,5,3,8,4,2,0,1,2,6,10,0.6,0,0,0,0,0,0,3,4,0.75,0,2,0,32064,2023-04-29,0,1,,,20005,200050010325,27.5,1648,王小青
2022-23,2022,2022-23,全部,2,0,1,1,0,1,0,2,4,0,4,0,0,0,0,0,0,0,0,1,0,2,2,1,32064,2023-04-30,1,1,,,20005,200050010330,20.8,1247,王小青
2022-23,2022,2022-23,全部,5,0,3,3,0,0,0,0,2,2,5,0.4,0,0,0,0,0,0,1,4,0.25,0,0,0,32064,2023-05-01,0,1,,,20005,200050010333,10.9,655,王小青
2022-23,2022,2022-23,全部,12,0,2,2,1,6,0,0,1,5,10,0.5,0,0,0,0,0,0,2,6,0.3333,0,0,0,32064,2023-05-02,0,1,,,20005,200050010339,17.4,1045,王小青
2022-23,2022,2022-23,全部,8,0,0,0,4,1,0,2,2,3,8,0.375,0,0,0,0,0,0,2,6,0.3333,0,2,0,32064,2023-05-03,1,2,,,20005,200050010343,28.2,1689,王小青
2022-23,2022,2022-23,全部,12,0,3,3,3,1,0,5,3,4,7,0.5714,0,0,0,0,0,0,4,5,0.8,0,0,0,32064,2023-05-26,1,1,,,20005,200050010355,32.1,1928,王小青
2022-23,2022,2022-23,全部,6,1,3,4,1,0,0,2,2,2,5,0.4,0,0,0,0,0,0,1,4,0.25,1,2,0.5,32064,2023-05-27,0,1,,,20005,200050010365,18.6,1115,王小青
