teamId,teamName,teamLogo,节奏,调整净效率,净效率,百回合得分,百回合失分,回合数,有效投篮命中率,失误率(球队),进攻篮板率(球队),罚球率,对手有效命中率,对手失误率,对手进攻篮板率,对手罚球率,leagueEventId,leagueEvent,seasonId,season,year,playerId,playerName,playerEnName,number,age,sex,position,height,weight,positionCn,上场时间(秒),上场时间(分钟),adjNetRatingPctile,净效率百分位,进攻效率百分位,球队eFG%百分位,球队失误率百分位,球队进攻篮板率百分位,罚球率百分位,防守效率百分位,对手eFG%百分位,对手失误率百分位,对手进攻篮板率百分位,对手罚球率百分位,onOff,_period
1003320453,清华大学,,93,,55.93,121.36,65.43,652.588434,0.53271,0.181985,0.472376,0.168224,0.34252,0.288022,0.245902,0.155512,20005,CUBAL一级联赛,200406,2024-25,2024,80514,王镘淋,,,21,,,,,,20204,336.7,,87.58,88.08,84.6,77.48,84.44,65.23,80.96,78.31,73.68,81.46,41.06,在场,CUBAL一级联赛 2024
1003320453,清华大学,,90.9,,29.15,113.29,84.14,669.102577,0.503743,0.202055,0.481675,0.127246,0.400178,0.237289,0.311346,0.203209,20005,CUBAL一级联赛,200406,2024-25,2024,80514,王镘淋,,,21,,,,,,21196,353.3,,76.82,83.61,78.64,66.39,86.26,45.2,53.48,55.3,51.49,62.09,21.52,不在场,CUBAL一级联赛 2024
1003320453,清华大学,,,,5.05,2.58,-2.47,,-0.002345,-0.027774,-0.021138,-0.029458,0.000072,-0.029544,-0.081884,-0.007417,20005,CUBAL一级联赛,200406,2024-25,2024,40730,李嘉琳,,,19,,,,,,20035,333.9,,57.02,55.3,47.28,69.05,34.96,30.52,55.73,48.42,27.65,87.97,57.02,差值,CUBAL一级联赛 2024
1003320453,清华大学,,91.2,,39.91,116.02,76.11,676.608035,0.519113,0.205589,0.487805,0.16208,0.372744,0.276685,0.318653,0.184116,20005,CUBAL一级联赛,200406,2024-25,2024,40730,李嘉琳,,,19,,,,,,21365,356.1,,81.95,84.93,81.62,63.91,86.42,63.41,68.05,65.56,69.7,59.93,27.32,在场,CUBAL一级联赛 2024
1003320453,清华大学,,92.7,,44.96,118.6,73.64,645.047413,0.516768,0.177815,0.466667,0.132622,0.372816,0.247141,0.236769,0.176699,20005,CUBAL一级联赛,200406,2024-25,2024,40730,李嘉琳,,,19,,,,,,20035,333.9,,83.11,87.25,80.96,78.64,83.11,48.18,71.36,65.56,57.28,83.61,30.13,不在场,CUBAL一级联赛 2024
1003320453,清华大学,,,,16.03,14.44,-1.59,,-0.00593,-0.045589,0.122827,-0.009571,0.003594,0.015966,-0.036528,0.002224,20005,CUBAL一级联赛,200406,2024-25,2024,32074,王思文,,,23,,,,,,5718,95.3,,74.5,84.38,45.85,80.37,94.7,42.98,53.44,46.28,61.32,69.34,50.43,差值,CUBAL一级联赛 2024
1003320453,清华大学,,92.6,,40.27,115.39,75.12,1147.453504,0.518817,0.197963,0.458991,0.148746,0.372318,0.260077,0.283951,0.180258,20005,CUBAL一级联赛,200406,2024-25,2024,32074,王思文,,,23,,,,,,35682,594.7,,82.28,84.93,81.46,69.04,81.62,56.29,69.37,65.73,64.74,71.52,29.14,在场,CUBAL一级联赛 2024
1003320453,清华大学,,87.7,,56.3,129.83,73.53,174.07059,0.512887,0.152374,0.581818,0.139175,0.375912,0.276043,0.247423,0.182482,20005,CUBAL一级联赛,200406,2024-25,2024,32074,王思文,,,23,,,,,,5718,95.3,,87.58,92.72,80.13,88.08,96.69,52.81,71.69,65.07,69.7,81.46,27.98,不在场,CUBAL一级联赛 2024
1003320453,清华大学,,,,1.81,-7.32,-9.13,,-0.020295,0.027408,-0.011699,0.022804,-0.054952,0.041139,0.035421,0.029473,20005,CUBAL一级联赛,200406,2024-25,2024,32072,吴语桐,,,20,,,,,,22560,376,,50.43,25.07,36.39,29.08,41.55,62.75,75.79,80.23,77.51,29.66,28.65,差值,CUBAL一级联赛 2024
1003320453,清华大学,,91.2,,41.38,121.3,79.92,596.87309,0.52883,0.176936,0.483582,0.135091,0.402439,0.239875,0.259701,0.164634,20005,CUBAL一级联赛,200406,2024-25,2024,32072,吴语桐,,,20,,,,,,18840,314,,82.45,88.08,84.27,78.81,86.26,49.5,62.75,54.47,53.31,78.31,35.76,在场,CUBAL一级联赛 2024
