teamId,teamName,有效投篮命中率,篮下比重,篮下命中率,中距离比重,中距离命中率,三分比重,三分命中率,对手有效命中率,对手篮下比重,对手篮下命中率,对手中距离比重,对手中距离命中率,对手三分比重,对手三分命中率,篮下近距离比重,短中距离命中率,远中距离比重,长中距离命中率,底角三分比重,底角三分命中率,侧翼三分比重,非底角三分命中率,对手近距离比重,对手近距离命中率,对手远中距离比重,对手远中距离命中率,对手底角三分比重,对手底角三分命中率,对手侧翼三分比重,对手侧翼三分命中率,leagueEventId,leagueEvent,seasonId,season,year,playerId,playerName,playerEnName,number,age,sex,position,height,weight,positionCn,上场时间(分钟),上场时间(秒),onOff,球队比赛场次,球队eFG%百分位,球队篮下出手占比百分位排名,球队篮下命中率百分位排名,球队中距离出手占比百分位排名,球队中距离命中率百分位排名,球队三分出手占比百分位排名,球队三分命中率百分位排名,对手eFG%百分位,对手篮下出手占比百分位排名,对手篮下命中率百分位排名,对手中距离出手占比百分位排名,对手中距离命中率百分位排名,对手三分出手占比百分位排名,对手三分命中率百分位排名,_period
1003320453,清华大学,0.527981,0.408759,0.705357,0.240876,0.358586,0.350365,0.291667,0.366228,0.24269,0.487952,0.394737,0.322222,0.362573,0.221774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,88706,孙楷文,,,18,,,,,,433.7,26021,在场,,83.77,55.96,87.25,41.72,66.39,52.48,65.4,68.21,84.11,62.58,14.07,43.38,42.22,63.91,CUBAL一级联赛 2024
1003320453,清华大学,-0.028967,-0.044631,-0.074227,0.046538,-0.005127,-0.001908,0.028541,0.057658,-0.017419,0.163547,0.018141,0.000957,-0.000723,0.03572,,,,,,,,,,,,,,,,,20005,CUBAL一级联赛,200406,2024-25,2024,80514,王镘淋,,,21,,,,,,690,,差值,,30.09,24.64,20.06,77.22,46.85,48.85,66.05,15.19,60.32,5.16,39.54,46.85,51.72,34.81,CUBAL一级联赛 2024
1003320453,清华大学,0.53271,0.415888,0.715356,0.227414,0.376712,0.356698,0.279476,0.34252,0.259843,0.439394,0.374016,0.326316,0.366142,0.193548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,80514,王镘淋,,,21,,,,,,336.7,20204,在场,,84.6,58.94,89.24,37.58,72.35,55.3,60.26,78.31,81.62,74.17,19.04,43.38,40.56,73.34,CUBAL一级联赛 2024
1003320453,清华大学,0.503743,0.371257,0.641129,0.273952,0.371585,0.35479,0.308017,0.400178,0.242424,0.602941,0.392157,0.327273,0.365419,0.229268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,80514,王镘淋,,,21,,,,,,353.3,21196,不在场,,78.64,45.36,76.99,51.66,69.7,54.8,71.19,55.3,84.11,31.95,14.57,43.38,40.73,59.6,CUBAL一级联赛 2024
1003320453,清华大学,-0.002345,-0.088224,0.018627,-0.002294,-0.003807,0.090517,0.023395,0.000072,0.025811,0.059047,0.024276,-0.065105,-0.050086,0.00881,,,,,,,,,,,,,,,,,20005,CUBAL一级联赛,200406,2024-25,2024,40730,李嘉琳,,,19,,,,,,690,,差值,,47.28,10.74,56.3,49.86,47.71,88.54,62.61,48.42,33.95,26.79,34.1,74.5,80.52,47.13,CUBAL一级联赛 2024
1003320453,清华大学,0.519113,0.437309,0.671329,0.252294,0.375758,0.310398,0.280788,0.372744,0.238267,0.492424,0.371841,0.359223,0.389892,0.208333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,40730,李嘉琳,,,19,,,,,,356.1,21365,在场,,81.62,63.91,82.28,44.54,72.35,38.41,60.93,65.56,84.93,62.58,19.04,33.61,31.29,67.55,CUBAL一级联赛 2024
1003320453,清华大学,0.516768,0.349085,0.689956,0.25,0.371951,0.400915,0.304183,0.372816,0.264078,0.551471,0.396117,0.294118,0.339806,0.217143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,40730,李嘉琳,,,19,,,,,,333.9,20035,不在场,,80.96,39.24,85.26,43.54,69.7,73.84,69.21,65.56,81.13,45.7,13.91,50.17,52.48,65.56,CUBAL一级联赛 2024
1003320453,清华大学,-0.00593,-0.043972,0.118932,-0.058826,-0.016888,0.102797,-0.061077,0.003594,-0.01127,0.095423,-0.113397,0.06386,0.124668,-0.051628,,,,,,,,,,,,,,,,,20005,CUBAL一级联赛,200406,2024-25,2024,32074,王思文,,,23,,,,,,690,,差值,,45.85,24.93,88.54,17.62,42.69,91.55,20.06,46.28,56.02,14.18,96.7,24.64,3.3,74.07,CUBAL一级联赛 2024
1003320453,清华大学,0.518817,0.399642,0.663677,0.259857,0.375862,0.340502,0.305263,0.372318,0.252146,0.510638,0.398069,0.320755,0.349785,0.220859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32074,王思文,,,23,,,,,,594.7,35682,在场,,81.46,53.48,79.64,47.02,72.35,47.52,69.7,65.73,82.28,57.45,13.41,43.38,47.85,63.91,CUBAL一级联赛 2024
1003320453,清华大学,0.512887,0.35567,0.782609,0.201031,0.358974,0.443299,0.244186,0.375912,0.240876,0.606061,0.284672,0.384615,0.474453,0.169231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20005,CUBAL一级联赛,200406,2024-25,2024,32074,王思文,,,23,,,,,,95.3,5718,不在场,,80.13,41.06,94.54,26.82,66.39,87.25,46.19,65.07,84.6,31.79,43.05,26.82,9.77,80.3,CUBAL一级联赛 2024
